experiment_id,split,family,fuel_profile,horizon,first_seed,count,active_agents,total_agents,spot_count,role_mode,oracle_scope
CEILING-TANKER-MATCH-149,development,rendezvous-chain,low,3,3100000,1,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-149,holdout,rendezvous-chain,low,3,3100001,3,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-149,development,split-duty,low,3,3100100,1,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-149,holdout,split-duty,low,3,3100101,3,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-149,development,stock-cycle,low,3,3100200,1,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-149,holdout,stock-cycle,low,3,3100201,3,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-149,development,rare-return,low,3,3100300,1,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-149,holdout,rare-return,low,3,3100301,3,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-149,development,rendezvous-chain,default,3,3110000,1,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-149,holdout,rendezvous-chain,default,3,3110001,3,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-149,development,split-duty,default,3,3110100,1,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-149,holdout,split-duty,default,3,3110101,3,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-149,development,stock-cycle,default,3,3110200,1,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-149,holdout,stock-cycle,default,3,3110201,3,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-149,development,rare-return,default,3,3110300,1,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-149,holdout,rare-return,default,3,3110301,3,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-149,development,rendezvous-chain,high,3,3120000,1,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-149,holdout,rendezvous-chain,high,3,3120001,3,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-149,development,split-duty,high,3,3120100,1,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-149,holdout,split-duty,high,3,3120101,3,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-149,development,stock-cycle,high,3,3120200,1,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-149,holdout,stock-cycle,high,3,3120201,3,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-149,development,rare-return,high,3,3120300,1,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-149,holdout,rare-return,high,3,3120301,3,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
