experiment_id,split,family,fuel_profile,horizon,first_seed,count,active_agents,total_agents,spot_count,role_mode,oracle_scope
CEILING-TANKER-MATCH-150,development,rendezvous-chain,low,4,3200000,1,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-150,holdout,rendezvous-chain,low,4,3200001,3,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-150,development,split-duty,low,4,3200100,1,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-150,holdout,split-duty,low,4,3200101,3,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-150,development,stock-cycle,low,4,3200200,1,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-150,holdout,stock-cycle,low,4,3200201,3,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-150,development,rare-return,low,4,3200300,1,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-150,holdout,rare-return,low,4,3200301,3,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-150,development,rendezvous-chain,default,4,3210000,1,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-150,holdout,rendezvous-chain,default,4,3210001,3,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-150,development,split-duty,default,4,3210100,1,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-150,holdout,split-duty,default,4,3210101,3,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-150,development,stock-cycle,default,4,3210200,1,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-150,holdout,stock-cycle,default,4,3210201,3,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-150,development,rare-return,default,4,3210300,1,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-150,holdout,rare-return,default,4,3210301,3,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-150,development,rendezvous-chain,high,4,3220000,1,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-150,holdout,rendezvous-chain,high,4,3220001,3,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-150,development,split-duty,high,4,3220100,1,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-150,holdout,split-duty,high,4,3220101,3,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-150,development,stock-cycle,high,4,3220200,1,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-150,holdout,stock-cycle,high,4,3220201,3,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-150,development,rare-return,high,4,3220300,1,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
CEILING-TANKER-MATCH-150,holdout,rare-return,high,4,3220301,3,3,3,3,two-patrol-one-tanker,complete-three-agent-full-match-step-dp
